order_item_id,order_id,product_id,customer_id,first_name,last_name,email,city,country,age,gender,membership_tier,registration_date,order_date,status,payment_method,shipping_city,shipping_country,product_name,category,brand,product_list_price,unit_cost,quantity,unit_price,discount_pct,line_gross,line_net,line_profit
209,62,19,36,Jake,Scott,jake.scott@email.com,Manila,Philippines,47,Female,Platinum,2023-01-01,2023-09-13,Shipped,Debit Card,Kuala Lumpur,Malaysia,Yoga Mat,Sports,FitLife,35.0,10.0,1,35.0,0,35.0,35.0,25.0
210,63,12,30,David,Walker,david.walker@email.com,Jakarta,Indonesia,56,Male,Gold,2022-01-18,2024-11-14,Processing,Bank Transfer,Phnom Penh,Cambodia,Air Purifier,Home & Living,CleanAir,249.0,100.0,2,249.0,20,498.0,398.4,238.4
211,63,17,30,David,Walker,david.walker@email.com,Jakarta,Indonesia,56,Male,Gold,2022-01-18,2024-11-14,Processing,Bank Transfer,Phnom Penh,Cambodia,Python Cookbook,Books,TechBooks,44.9,12.0,4,44.9,0,179.6,179.6,131.6
212,63,6,30,David,Walker,david.walker@email.com,Jakarta,Indonesia,56,Male,Gold,2022-01-18,2024-11-14,Processing,Bank Transfer,Phnom Penh,Cambodia,Men's T-Shirt,Clothing,FashionX,29.9,8.0,2,29.9,0,59.8,59.8,43.8
213,63,1,30,David,Walker,david.walker@email.com,Jakarta,Indonesia,56,Male,Gold,2022-01-18,2024-11-14,Processing,Bank Transfer,Phnom Penh,Cambodia,Laptop,Electronics,TechPro,1299.0,780.0,2,1299.0,20,2598.0,2078.4,830.4
214,64,12,21,Uma,White,uma.white@email.com,Vientiane,Laos,47,Female,Silver,2023-07-09,2024-03-29,Cancelled,Bank Transfer,Vientiane,Laos,Air Purifier,Home & Living,CleanAir,249.0,100.0,2,249.0,15,498.0,423.3,253.3
215,64,13,21,Uma,White,uma.white@email.com,Vientiane,Laos,47,Female,Silver,2023-07-09,2024-03-29,Cancelled,Bank Transfer,Vientiane,Laos,Desk Lamp,Home & Living,LumiLight,39.9,12.0,4,39.9,0,159.6,159.6,111.6
216,64,2,21,Uma,White,uma.white@email.com,Vientiane,Laos,47,Female,Silver,2023-07-09,2024-03-29,Cancelled,Bank Transfer,Vientiane,Laos,Smartphone,Electronics,TechPro,899.0,500.0,3,899.0,5,2697.0,2562.15,1137.15
217,65,19,28,Brian,Clark,brian.clark@email.com,Manila,Philippines,54,Male,Bronze,2023-09-04,2024-07-15,Completed,GrabPay,Yangon,Myanmar,Yoga Mat,Sports,FitLife,35.0,10.0,2,35.0,10,70.0,63.0,45.0
218,66,13,29,Chloe,Lewis,chloe.lewis@email.com,Manila,Philippines,62,Male,Silver,2023-06-11,2023-09-23,Cancelled,PayNow,Bangkok,Thailand,Desk Lamp,Home & Living,LumiLight,39.9,12.0,2,39.9,0,79.8,79.8,55.8
219,66,11,29,Chloe,Lewis,chloe.lewis@email.com,Manila,Philippines,62,Male,Silver,2023-06-11,2023-09-23,Cancelled,PayNow,Bangkok,Thailand,Coffee Maker,Home & Living,BrewMaster,89.0,35.0,1,89.0,15,89.0,75.65,45.9
220,66,9,29,Chloe,Lewis,chloe.lewis@email.com,Manila,Philippines,62,Male,Silver,2023-06-11,2023-09-23,Cancelled,PayNow,Bangkok,Thailand,Denim Jeans,Clothing,FashionX,89.9,28.0,2,89.9,5,179.8,170.81,117.61
221,67,13,50,Zoe,Phillips,zoe.phillips@email.com,Kuala Lumpur,Malaysia,37,Male,Platinum,2023-09-20,2024-06-17,Cancelled,Debit Card,Yangon,Myanmar,Desk Lamp,Home & Living,LumiLight,39.9,12.0,4,39.9,0,159.6,159.6,111.6
222,67,18,50,Zoe,Phillips,zoe.phillips@email.com,Kuala Lumpur,Malaysia,37,Male,Platinum,2023-09-20,2024-06-17,Cancelled,Debit Card,Yangon,Myanmar,SQL Mastery Guide,Books,TechBooks,34.9,9.0,3,34.9,15,104.7,88.99,66.04
223,67,4,50,Zoe,Phillips,zoe.phillips@email.com,Kuala Lumpur,Malaysia,37,Male,Platinum,2023-09-20,2024-06-17,Cancelled,Debit Card,Yangon,Myanmar,Tablet,Electronics,TechPro,649.0,360.0,4,649.0,0,2596.0,2596.0,1156.0
224,67,9,50,Zoe,Phillips,zoe.phillips@email.com,Kuala Lumpur,Malaysia,37,Male,Platinum,2023-09-20,2024-06-17,Cancelled,Debit Card,Yangon,Myanmar,Denim Jeans,Clothing,FashionX,89.9,28.0,1,89.9,0,89.9,89.9,61.9
225,67,17,50,Zoe,Phillips,zoe.phillips@email.com,Kuala Lumpur,Malaysia,37,Male,Platinum,2023-09-20,2024-06-17,Cancelled,Debit Card,Yangon,Myanmar,Python Cookbook,Books,TechBooks,44.9,12.0,1,44.9,5,44.9,42.65,31.25
226,68,15,18,Rachel,Anderson,rachel.anderson@email.com,Bangkok,Thailand,58,Female,Silver,2021-03-09,2024-03-26,Cancelled,PayNow,Kuala Lumpur,Malaysia,Non-stick Pan,Home & Living,KitchenPro,49.9,16.0,3,49.9,15,149.7,127.24,86.44
227,68,3,18,Rachel,Anderson,rachel.anderson@email.com,Bangkok,Thailand,58,Female,Silver,2021-03-09,2024-03-26,Cancelled,PayNow,Kuala Lumpur,Malaysia,Wireless Headphones,Electronics,SoundMax,149.0,60.0,3,149.0,15,447.0,379.95,226.95
228,69,18,16,Paul,Moore,paul.moore@email.com,Phnom Penh,Cambodia,36,Female,Bronze,2021-10-04,2023-10-06,Completed,Bank Transfer,Ho Chi Minh City,Vietnam,SQL Mastery Guide,Books,TechBooks,34.9,9.0,3,34.9,0,104.7,104.7,77.7
229,70,6,6,Frank,Wong,frank.wong@email.com,Jakarta,Indonesia,49,Female,Gold,2023-02-17,2023-05-22,Completed,GrabPay,Jakarta,Indonesia,Men's T-Shirt,Clothing,FashionX,29.9,8.0,2,29.9,0,59.8,59.8,43.8
230,70,12,6,Frank,Wong,frank.wong@email.com,Jakarta,Indonesia,49,Female,Gold,2023-02-17,2023-05-22,Completed,GrabPay,Jakarta,Indonesia,Air Purifier,Home & Living,CleanAir,249.0,100.0,2,249.0,20,498.0,398.4,238.4
231,71,8,45,Una,Carter,una.carter@email.com,Singapore,Singapore,65,Male,Bronze,2022-04-24,2023-06-06,Completed,GrabPay,Bangkok,Thailand,Running Shoes,Clothing,SpeedStep,119.0,45.0,1,119.0,0,119.0,119.0,74.0
232,71,16,45,Una,Carter,una.carter@email.com,Singapore,Singapore,65,Male,Bronze,2022-04-24,2023-06-06,Completed,GrabPay,Bangkok,Thailand,Data Engineering Handbook,Books,TechBooks,59.9,15.0,3,59.9,5,179.7,170.71,127.96
233,72,5,27,Amy,Robinson,amy.robinson@email.com,Hanoi,Vietnam,32,Female,Bronze,2021-10-28,2023-12-05,Shipped,GrabPay,Phnom Penh,Cambodia,Smartwatch,Electronics,TechPro,299.0,130.0,4,299.0,10,1196.0,1076.4,608.4
234,72,3,27,Amy,Robinson,amy.robinson@email.com,Hanoi,Vietnam,32,Female,Bronze,2021-10-28,2023-12-05,Shipped,GrabPay,Phnom Penh,Cambodia,Wireless Headphones,Electronics,SoundMax,149.0,60.0,4,149.0,20,596.0,476.8,284.8
235,72,19,27,Amy,Robinson,amy.robinson@email.com,Hanoi,Vietnam,32,Female,Bronze,2021-10-28,2023-12-05,Shipped,GrabPay,Phnom Penh,Cambodia,Yoga Mat,Sports,FitLife,35.0,10.0,4,35.0,20,140.0,112.0,80.0
236,72,10,27,Amy,Robinson,amy.robinson@email.com,Hanoi,Vietnam,32,Female,Bronze,2021-10-28,2023-12-05,Shipped,GrabPay,Phnom Penh,Cambodia,Winter Jacket,Clothing,WarmWear,199.0,75.0,1,199.0,0,199.0,199.0,124.0
237,72,13,27,Amy,Robinson,amy.robinson@email.com,Hanoi,Vietnam,32,Female,Bronze,2021-10-28,2023-12-05,Shipped,GrabPay,Phnom Penh,Cambodia,Desk Lamp,Home & Living,LumiLight,39.9,12.0,3,39.9,15,119.7,101.74,71.14
238,73,15,4,Diana,Ng,diana.ng@email.com,Vientiane,Laos,23,Male,Platinum,2022-06-02,2023-07-31,Shipped,Bank Transfer,Hanoi,Vietnam,Non-stick Pan,Home & Living,KitchenPro,49.9,16.0,4,49.9,15,199.6,169.66,115.26
239,74,12,45,Una,Carter,una.carter@email.com,Singapore,Singapore,65,Male,Bronze,2022-04-24,2023-01-21,Shipped,GrabPay,Vientiane,Laos,Air Purifier,Home & Living,CleanAir,249.0,100.0,4,249.0,10,996.0,896.4,536.4
240,74,5,45,Una,Carter,una.carter@email.com,Singapore,Singapore,65,Male,Bronze,2022-04-24,2023-01-21,Shipped,GrabPay,Vientiane,Laos,Smartwatch,Electronics,TechPro,299.0,130.0,1,299.0,20,299.0,239.2,135.2
241,74,18,45,Una,Carter,una.carter@email.com,Singapore,Singapore,65,Male,Bronze,2022-04-24,2023-01-21,Shipped,GrabPay,Vientiane,Laos,SQL Mastery Guide,Books,TechBooks,34.9,9.0,1,34.9,10,34.9,31.41,23.31
242,74,6,45,Una,Carter,una.carter@email.com,Singapore,Singapore,65,Male,Bronze,2022-04-24,2023-01-21,Shipped,GrabPay,Vientiane,Laos,Men's T-Shirt,Clothing,FashionX,29.9,8.0,2,29.9,0,59.8,59.8,43.8
243,74,19,45,Una,Carter,una.carter@email.com,Singapore,Singapore,65,Male,Bronze,2022-04-24,2023-01-21,Shipped,GrabPay,Vientiane,Laos,Yoga Mat,Sports,FitLife,35.0,10.0,2,35.0,0,70.0,70.0,50.0
244,75,8,1,Alice,Tan,alice.tan@email.com,Kuala Lumpur,Malaysia,23,Female,Silver,2022-10-17,2023-12-27,Shipped,GrabPay,Manila,Philippines,Running Shoes,Clothing,SpeedStep,119.0,45.0,3,119.0,20,357.0,285.6,177.6
245,75,12,1,Alice,Tan,alice.tan@email.com,Kuala Lumpur,Malaysia,23,Female,Silver,2022-10-17,2023-12-27,Shipped,GrabPay,Manila,Philippines,Air Purifier,Home & Living,CleanAir,249.0,100.0,1,249.0,0,249.0,249.0,149.0
246,75,17,1,Alice,Tan,alice.tan@email.com,Kuala Lumpur,Malaysia,23,Female,Silver,2022-10-17,2023-12-27,Shipped,GrabPay,Manila,Philippines,Python Cookbook,Books,TechBooks,44.9,12.0,2,44.9,15,89.8,76.33,55.93
247,76,9,35,Isla,Wright,isla.wright@email.com,Vientiane,Laos,49,Male,Silver,2022-06-25,2024-07-13,Completed,GrabPay,Vientiane,Laos,Denim Jeans,Clothing,FashionX,89.9,28.0,2,89.9,0,179.8,179.8,123.8
248,76,5,35,Isla,Wright,isla.wright@email.com,Vientiane,Laos,49,Male,Silver,2022-06-25,2024-07-13,Completed,GrabPay,Vientiane,Laos,Smartwatch,Electronics,TechPro,299.0,130.0,3,299.0,20,897.0,717.6,405.6
249,76,10,35,Isla,Wright,isla.wright@email.com,Vientiane,Laos,49,Male,Silver,2022-06-25,2024-07-13,Completed,GrabPay,Vientiane,Laos,Winter Jacket,Clothing,WarmWear,199.0,75.0,1,199.0,20,199.0,159.2,99.2
250,76,3,35,Isla,Wright,isla.wright@email.com,Vientiane,Laos,49,Male,Silver,2022-06-25,2024-07-13,Completed,GrabPay,Vientiane,Laos,Wireless Headphones,Electronics,SoundMax,149.0,60.0,1,149.0,0,149.0,149.0,89.0
251,76,6,35,Isla,Wright,isla.wright@email.com,Vientiane,Laos,49,Male,Silver,2022-06-25,2024-07-13,Completed,GrabPay,Vientiane,Laos,Men's T-Shirt,Clothing,FashionX,29.9,8.0,1,29.9,15,29.9,25.42,18.61
252,77,9,15,Olivia,Wilson,olivia.wilson@email.com,Bangkok,Thailand,32,Female,Platinum,2022-07-01,2023-10-07,Shipped,Credit Card,Hanoi,Vietnam,Denim Jeans,Clothing,FashionX,89.9,28.0,3,89.9,15,269.7,229.25,157.84
253,77,7,15,Olivia,Wilson,olivia.wilson@email.com,Bangkok,Thailand,32,Female,Platinum,2022-07-01,2023-10-07,Shipped,Credit Card,Hanoi,Vietnam,Women's Dress,Clothing,FashionX,79.9,22.0,3,79.9,5,239.7,227.72,165.02
254,77,14,15,Olivia,Wilson,olivia.wilson@email.com,Bangkok,Thailand,32,Female,Platinum,2022-07-01,2023-10-07,Shipped,Credit Card,Hanoi,Vietnam,Bed Sheets Set,Home & Living,ComfortHome,69.9,22.0,2,69.9,20,139.8,111.84,76.64
255,77,1,15,Olivia,Wilson,olivia.wilson@email.com,Bangkok,Thailand,32,Female,Platinum,2022-07-01,2023-10-07,Shipped,Credit Card,Hanoi,Vietnam,Laptop,Electronics,TechPro,1299.0,780.0,4,1299.0,0,5196.0,5196.0,2076.0
256,77,16,15,Olivia,Wilson,olivia.wilson@email.com,Bangkok,Thailand,32,Female,Platinum,2022-07-01,2023-10-07,Shipped,Credit Card,Hanoi,Vietnam,Data Engineering Handbook,Books,TechBooks,59.9,15.0,4,59.9,0,239.6,239.6,179.6
257,78,6,25,Yara,Garcia,yara.garcia@email.com,Manila,Philippines,57,Male,Bronze,2022-06-26,2023-12-11,Cancelled,Debit Card,Hanoi,Vietnam,Men's T-Shirt,Clothing,FashionX,29.9,8.0,4,29.9,5,119.6,113.62,83.22
258,79,15,30,David,Walker,david.walker@email.com,Jakarta,Indonesia,56,Male,Gold,2022-01-18,2023-05-11,Processing,Credit Card,Vientiane,Laos,Non-stick Pan,Home & Living,KitchenPro,49.9,16.0,3,49.9,20,149.7,119.76,81.36
259,79,7,30,David,Walker,david.walker@email.com,Jakarta,Indonesia,56,Male,Gold,2022-01-18,2023-05-11,Processing,Credit Card,Vientiane,Laos,Women's Dress,Clothing,FashionX,79.9,22.0,3,79.9,15,239.7,203.74,147.65
260,79,11,30,David,Walker,david.walker@email.com,Jakarta,Indonesia,56,Male,Gold,2022-01-18,2023-05-11,Processing,Credit Card,Vientiane,Laos,Coffee Maker,Home & Living,BrewMaster,89.0,35.0,3,89.0,5,267.0,253.65,153.9
261,79,5,30,David,Walker,david.walker@email.com,Jakarta,Indonesia,56,Male,Gold,2022-01-18,2023-05-11,Processing,Credit Card,Vientiane,Laos,Smartwatch,Electronics,TechPro,299.0,130.0,2,299.0,20,598.0,478.4,270.4
262,80,17,26,Zach,Martinez,zach.martinez@email.com,Phnom Penh,Cambodia,39,Female,Bronze,2022-11-30,2024-08-29,Cancelled,Credit Card,Vientiane,Laos,Python Cookbook,Books,TechBooks,44.9,12.0,3,44.9,0,134.7,134.7,98.7
263,80,18,26,Zach,Martinez,zach.martinez@email.com,Phnom Penh,Cambodia,39,Female,Bronze,2022-11-30,2024-08-29,Cancelled,Credit Card,Vientiane,Laos,SQL Mastery Guide,Books,TechBooks,34.9,9.0,4,34.9,0,139.6,139.6,103.6
264,80,4,26,Zach,Martinez,zach.martinez@email.com,Phnom Penh,Cambodia,39,Female,Bronze,2022-11-30,2024-08-29,Cancelled,Credit Card,Vientiane,Laos,Tablet,Electronics,TechPro,649.0,360.0,3,649.0,5,1947.0,1849.65,823.65
265,81,5,6,Frank,Wong,frank.wong@email.com,Jakarta,Indonesia,49,Female,Gold,2023-02-17,2024-10-20,Completed,GrabPay,Hanoi,Vietnam,Smartwatch,Electronics,TechPro,299.0,130.0,1,299.0,0,299.0,299.0,169.0
266,81,4,6,Frank,Wong,frank.wong@email.com,Jakarta,Indonesia,49,Female,Gold,2023-02-17,2024-10-20,Completed,GrabPay,Hanoi,Vietnam,Tablet,Electronics,TechPro,649.0,360.0,4,649.0,20,2596.0,2076.8,924.8
267,82,14,12,Leo,Smith,leo.smith@email.com,Bangkok,Thailand,28,Female,Gold,2021-03-23,2023-02-21,Shipped,PayNow,Manila,Philippines,Bed Sheets Set,Home & Living,ComfortHome,69.9,22.0,2,69.9,20,139.8,111.84,76.64
268,82,8,12,Leo,Smith,leo.smith@email.com,Bangkok,Thailand,28,Female,Gold,2021-03-23,2023-02-21,Shipped,PayNow,Manila,Philippines,Running Shoes,Clothing,SpeedStep,119.0,45.0,2,119.0,5,238.0,226.1,140.6
269,82,6,12,Leo,Smith,leo.smith@email.com,Bangkok,Thailand,28,Female,Gold,2021-03-23,2023-02-21,Shipped,PayNow,Manila,Philippines,Men's T-Shirt,Clothing,FashionX,29.9,8.0,4,29.9,5,119.6,113.62,83.22
270,82,11,12,Leo,Smith,leo.smith@email.com,Bangkok,Thailand,28,Female,Gold,2021-03-23,2023-02-21,Shipped,PayNow,Manila,Philippines,Coffee Maker,Home & Living,BrewMaster,89.0,35.0,3,89.0,5,267.0,253.65,153.9
271,82,17,12,Leo,Smith,leo.smith@email.com,Bangkok,Thailand,28,Female,Gold,2021-03-23,2023-02-21,Shipped,PayNow,Manila,Philippines,Python Cookbook,Books,TechBooks,44.9,12.0,1,44.9,0,44.9,44.9,32.9
272,83,17,14,Noah,Davis,noah.davis@email.com,Manila,Philippines,65,Male,Silver,2021-08-03,2024-04-10,Completed,GrabPay,Ho Chi Minh City,Vietnam,Python Cookbook,Books,TechBooks,44.9,12.0,3,44.9,0,134.7,134.7,98.7
273,83,15,14,Noah,Davis,noah.davis@email.com,Manila,Philippines,65,Male,Silver,2021-08-03,2024-04-10,Completed,GrabPay,Ho Chi Minh City,Vietnam,Non-stick Pan,Home & Living,KitchenPro,49.9,16.0,1,49.9,0,49.9,49.9,33.9
274,83,8,14,Noah,Davis,noah.davis@email.com,Manila,Philippines,65,Male,Silver,2021-08-03,2024-04-10,Completed,GrabPay,Ho Chi Minh City,Vietnam,Running Shoes,Clothing,SpeedStep,119.0,45.0,4,119.0,10,476.0,428.4,266.4
275,83,7,14,Noah,Davis,noah.davis@email.com,Manila,Philippines,65,Male,Silver,2021-08-03,2024-04-10,Completed,GrabPay,Ho Chi Minh City,Vietnam,Women's Dress,Clothing,FashionX,79.9,22.0,4,79.9,0,319.6,319.6,231.6
276,84,1,18,Rachel,Anderson,rachel.anderson@email.com,Bangkok,Thailand,58,Female,Silver,2021-03-09,2024-03-07,Completed,GrabPay,Manila,Philippines,Laptop,Electronics,TechPro,1299.0,780.0,3,1299.0,20,3897.0,3117.6,1245.6
277,84,4,18,Rachel,Anderson,rachel.anderson@email.com,Bangkok,Thailand,58,Female,Silver,2021-03-09,2024-03-07,Completed,GrabPay,Manila,Philippines,Tablet,Electronics,TechPro,649.0,360.0,4,649.0,0,2596.0,2596.0,1156.0
278,84,14,18,Rachel,Anderson,rachel.anderson@email.com,Bangkok,Thailand,58,Female,Silver,2021-03-09,2024-03-07,Completed,GrabPay,Manila,Philippines,Bed Sheets Set,Home & Living,ComfortHome,69.9,22.0,1,69.9,5,69.9,66.4,45.5
279,84,5,18,Rachel,Anderson,rachel.anderson@email.com,Bangkok,Thailand,58,Female,Silver,2021-03-09,2024-03-07,Completed,GrabPay,Manila,Philippines,Smartwatch,Electronics,TechPro,299.0,130.0,1,299.0,10,299.0,269.1,152.1
280,84,9,18,Rachel,Anderson,rachel.anderson@email.com,Bangkok,Thailand,58,Female,Silver,2021-03-09,2024-03-07,Completed,GrabPay,Manila,Philippines,Denim Jeans,Clothing,FashionX,89.9,28.0,2,89.9,0,179.8,179.8,123.8
281,85,10,2,Bob,Lee,bob.lee@email.com,Jakarta,Indonesia,28,Male,Platinum,2021-08-17,2024-07-06,Completed,Debit Card,Singapore,Singapore,Winter Jacket,Clothing,WarmWear,199.0,75.0,3,199.0,20,597.0,477.6,297.6
282,85,3,2,Bob,Lee,bob.lee@email.com,Jakarta,Indonesia,28,Male,Platinum,2021-08-17,2024-07-06,Completed,Debit Card,Singapore,Singapore,Wireless Headphones,Electronics,SoundMax,149.0,60.0,1,149.0,0,149.0,149.0,89.0
283,85,13,2,Bob,Lee,bob.lee@email.com,Jakarta,Indonesia,28,Male,Platinum,2021-08-17,2024-07-06,Completed,Debit Card,Singapore,Singapore,Desk Lamp,Home & Living,LumiLight,39.9,12.0,1,39.9,5,39.9,37.9,26.5
284,85,17,2,Bob,Lee,bob.lee@email.com,Jakarta,Indonesia,28,Male,Platinum,2021-08-17,2024-07-06,Completed,Debit Card,Singapore,Singapore,Python Cookbook,Books,TechBooks,44.9,12.0,3,44.9,20,134.7,107.76,78.96
285,85,15,2,Bob,Lee,bob.lee@email.com,Jakarta,Indonesia,28,Male,Platinum,2021-08-17,2024-07-06,Completed,Debit Card,Singapore,Singapore,Non-stick Pan,Home & Living,KitchenPro,49.9,16.0,3,49.9,10,149.7,134.73,91.53
286,86,5,42,Rex,Adams,rex.adams@email.com,Jakarta,Indonesia,58,Female,Silver,2022-07-07,2023-03-12,Completed,Debit Card,Singapore,Singapore,Smartwatch,Electronics,TechPro,299.0,130.0,4,299.0,10,1196.0,1076.4,608.4
287,86,7,42,Rex,Adams,rex.adams@email.com,Jakarta,Indonesia,58,Female,Silver,2022-07-07,2023-03-12,Completed,Debit Card,Singapore,Singapore,Women's Dress,Clothing,FashionX,79.9,22.0,1,79.9,0,79.9,79.9,57.9
288,86,17,42,Rex,Adams,rex.adams@email.com,Jakarta,Indonesia,58,Female,Silver,2022-07-07,2023-03-12,Completed,Debit Card,Singapore,Singapore,Python Cookbook,Books,TechBooks,44.9,12.0,1,44.9,0,44.9,44.9,32.9
289,87,16,13,Mia,Jones,mia.jones@email.com,Ho Chi Minh City,Vietnam,32,Female,Gold,2022-04-10,2023-01-21,Completed,Debit Card,Vientiane,Laos,Data Engineering Handbook,Books,TechBooks,59.9,15.0,2,59.9,10,119.8,107.82,80.82
290,87,17,13,Mia,Jones,mia.jones@email.com,Ho Chi Minh City,Vietnam,32,Female,Gold,2022-04-10,2023-01-21,Completed,Debit Card,Vientiane,Laos,Python Cookbook,Books,TechBooks,44.9,12.0,2,44.9,0,89.8,89.8,65.8
291,87,15,13,Mia,Jones,mia.jones@email.com,Ho Chi Minh City,Vietnam,32,Female,Gold,2022-04-10,2023-01-21,Completed,Debit Card,Vientiane,Laos,Non-stick Pan,Home & Living,KitchenPro,49.9,16.0,3,49.9,0,149.7,149.7,101.7
292,88,20,9,Iris,Singh,iris.singh@email.com,Singapore,Singapore,51,Male,Platinum,2023-04-07,2024-04-29,Processing,Debit Card,Kuala Lumpur,Malaysia,Resistance Bands Set,Sports,FitLife,25.0,7.0,4,25.0,15,100.0,85.0,61.2
293,88,10,9,Iris,Singh,iris.singh@email.com,Singapore,Singapore,51,Male,Platinum,2023-04-07,2024-04-29,Processing,Debit Card,Kuala Lumpur,Malaysia,Winter Jacket,Clothing,WarmWear,199.0,75.0,3,199.0,5,597.0,567.15,353.4
294,88,11,9,Iris,Singh,iris.singh@email.com,Singapore,Singapore,51,Male,Platinum,2023-04-07,2024-04-29,Processing,Debit Card,Kuala Lumpur,Malaysia,Coffee Maker,Home & Living,BrewMaster,89.0,35.0,1,89.0,0,89.0,89.0,54.0
295,88,17,9,Iris,Singh,iris.singh@email.com,Singapore,Singapore,51,Male,Platinum,2023-04-07,2024-04-29,Processing,Debit Card,Kuala Lumpur,Malaysia,Python Cookbook,Books,TechBooks,44.9,12.0,3,44.9,15,134.7,114.49,83.89
296,89,14,30,David,Walker,david.walker@email.com,Jakarta,Indonesia,56,Male,Gold,2022-01-18,2024-12-17,Completed,Debit Card,Manila,Philippines,Bed Sheets Set,Home & Living,ComfortHome,69.9,22.0,3,69.9,20,209.7,167.76,114.96
297,90,20,39,Nora,Hill,nora.hill@email.com,Bangkok,Thailand,22,Male,Bronze,2022-08-26,2024-09-13,Completed,PayNow,Kuala Lumpur,Malaysia,Resistance Bands Set,Sports,FitLife,25.0,7.0,4,25.0,0,100.0,100.0,72.0
298,91,19,7,Grace,Chen,grace.chen@email.com,Bangkok,Thailand,43,Male,Bronze,2021-06-09,2024-08-15,Completed,Bank Transfer,Singapore,Singapore,Yoga Mat,Sports,FitLife,35.0,10.0,4,35.0,0,140.0,140.0,100.0
299,91,8,7,Grace,Chen,grace.chen@email.com,Bangkok,Thailand,43,Male,Bronze,2021-06-09,2024-08-15,Completed,Bank Transfer,Singapore,Singapore,Running Shoes,Clothing,SpeedStep,119.0,45.0,2,119.0,0,238.0,238.0,148.0
300,91,2,7,Grace,Chen,grace.chen@email.com,Bangkok,Thailand,43,Male,Bronze,2021-06-09,2024-08-15,Completed,Bank Transfer,Singapore,Singapore,Smartphone,Electronics,TechPro,899.0,500.0,1,899.0,0,899.0,899.0,399.0
301,91,16,7,Grace,Chen,grace.chen@email.com,Bangkok,Thailand,43,Male,Bronze,2021-06-09,2024-08-15,Completed,Bank Transfer,Singapore,Singapore,Data Engineering Handbook,Books,TechBooks,59.9,15.0,1,59.9,5,59.9,56.9,42.65
302,91,6,7,Grace,Chen,grace.chen@email.com,Bangkok,Thailand,43,Male,Bronze,2021-06-09,2024-08-15,Completed,Bank Transfer,Singapore,Singapore,Men's T-Shirt,Clothing,FashionX,29.9,8.0,3,29.9,5,89.7,85.21,62.41
303,92,14,44,Tom,Baker,tom.baker@email.com,Hanoi,Vietnam,44,Female,Platinum,2021-04-10,2024-01-20,Cancelled,Debit Card,Hanoi,Vietnam,Bed Sheets Set,Home & Living,ComfortHome,69.9,22.0,4,69.9,10,279.6,251.64,172.44
304,92,7,44,Tom,Baker,tom.baker@email.com,Hanoi,Vietnam,44,Female,Platinum,2021-04-10,2024-01-20,Cancelled,Debit Card,Hanoi,Vietnam,Women's Dress,Clothing,FashionX,79.9,22.0,4,79.9,20,319.6,255.68,185.28
305,93,5,5,Eve,Chan,eve.chan@email.com,Yangon,Myanmar,59,Female,Bronze,2021-08-14,2024-08-29,Completed,PayNow,Bangkok,Thailand,Smartwatch,Electronics,TechPro,299.0,130.0,2,299.0,10,598.0,538.2,304.2
306,94,16,44,Tom,Baker,tom.baker@email.com,Hanoi,Vietnam,44,Female,Platinum,2021-04-10,2024-09-06,Processing,Credit Card,Kuala Lumpur,Malaysia,Data Engineering Handbook,Books,TechBooks,59.9,15.0,3,59.9,0,179.7,179.7,134.7
307,94,17,44,Tom,Baker,tom.baker@email.com,Hanoi,Vietnam,44,Female,Platinum,2021-04-10,2024-09-06,Processing,Credit Card,Kuala Lumpur,Malaysia,Python Cookbook,Books,TechBooks,44.9,12.0,4,44.9,10,179.6,161.64,118.44
308,94,13,44,Tom,Baker,tom.baker@email.com,Hanoi,Vietnam,44,Female,Platinum,2021-04-10,2024-09-06,Processing,Credit Card,Kuala Lumpur,Malaysia,Desk Lamp,Home & Living,LumiLight,39.9,12.0,3,39.9,10,119.7,107.73,75.33
309,95,9,23,Wendy,Martin,wendy.martin@email.com,Kuala Lumpur,Malaysia,31,Male,Platinum,2023-06-01,2024-06-29,Cancelled,PayNow,Hanoi,Vietnam,Denim Jeans,Clothing,FashionX,89.9,28.0,2,89.9,0,179.8,179.8,123.8
310,95,16,23,Wendy,Martin,wendy.martin@email.com,Kuala Lumpur,Malaysia,31,Male,Platinum,2023-06-01,2024-06-29,Cancelled,PayNow,Hanoi,Vietnam,Data Engineering Handbook,Books,TechBooks,59.9,15.0,3,59.9,0,179.7,179.7,134.7
311,95,7,23,Wendy,Martin,wendy.martin@email.com,Kuala Lumpur,Malaysia,31,Male,Platinum,2023-06-01,2024-06-29,Cancelled,PayNow,Hanoi,Vietnam,Women's Dress,Clothing,FashionX,79.9,22.0,3,79.9,20,239.7,191.76,138.96
312,96,7,5,Eve,Chan,eve.chan@email.com,Yangon,Myanmar,59,Female,Bronze,2021-08-14,2024-06-02,Completed,GrabPay,Ho Chi Minh City,Vietnam,Women's Dress,Clothing,FashionX,79.9,22.0,4,79.9,0,319.6,319.6,231.6
313,96,16,5,Eve,Chan,eve.chan@email.com,Yangon,Myanmar,59,Female,Bronze,2021-08-14,2024-06-02,Completed,GrabPay,Ho Chi Minh City,Vietnam,Data Engineering Handbook,Books,TechBooks,59.9,15.0,3,59.9,0,179.7,179.7,134.7
